"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|200,"Analog2"|"Volts"|0.0|5.0|200,"Analog3"|"Volts"|0.0|5.0|200,"Analog4"|"Volts"|0.0|5.0|200,"Analog5"|"Volts"|0.0|5.0|200,"Analog6"|"Volts"|0.0|5.0|200,"Analog7"|"Volts"|0.0|5.0|200,"Analog8"|"Volts"|0.0|5.0|200,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|500,"RPM2"|"rpm"|0|8000|500,"Latitude"|"Degrees"|-180.0|180.0|25,"Longitude"|"Degrees"|-180.0|180.0|25,"Speed"|"mph"|0.0|150.0|25,"Altitude"|"ft"|0.0|4000.0|25,"GPSSats"|""|0|20|25,"GPSQual"|""|0|5|25,"GPSDOP"|""|0.0|20.0|25
521,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
523,0,0.3,1.0,1.12,0.74,4.93,0.1,0.37,2.48,,0.02,0.03,1.02,0,1,1,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0
525,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
527,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
529,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
531,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
533,0,0.3,1.02,1.12,0.68,4.94,0.17,0.4,2.48,,-0.02,0.03,0.97,0,-1,-1,0.04,0,0,,,,,,,
535,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
537,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
539,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
541,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
543,0,0.33,1.01,1.1,0.7,4.92,0.09,0.41,2.47,,-0.0,0.04,1.01,0,3,0,0.04,0,0,,,,,,,
545,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
547,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
549,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
551,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
553,0,0.29,0.97,1.08,0.61,4.89,0.08,0.38,2.45,,0.09,0.02,0.96,0,-1,0,0.09,0,0,,,,,,,
555,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
557,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
559,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
561,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
563,0,0.31,1.02,1.13,0.7,4.93,0.13,0.41,2.46,,-0.04,0.02,1.05,0,-0,0,0.05,0,0,0.0,0.0,0.0,0.0,0,0,0.0
565,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
567,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
569,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
